ann_ret,ann_vol,sharpe,max_drawdown,win_rate,n_days,index,strategy,mode,window,top_n,benchmark_ann_ret,benchmark_sharpe,benchmark_max_drawdown
-0.0036193957316995595,0.1409381305787374,-0.025680741732823857,-0.39041116051288227,0.2166023166023166,2590,CSI500,factor_rotation_h20_w252_top4,weekly_hold,252,4,0.011553290007773942,0.05059099180254245,-0.4312645022929943
-0.005880705385372775,0.15105848242941214,-0.03892999115836319,-0.38764015363793447,0.21698841698841698,2590,CSI1000,factor_rotation_h20_w126_top8,monthly_hold,126,8,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
-0.006132766071352935,0.15671989603525438,-0.039132019778607814,-0.4812349512066163,0.3555984555984556,2590,CSI1000,factor_rotation_h20_w252_top6,top_quantile,252,6,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
-0.009892187292469545,0.15730471215018785,-0.06288551154796244,-0.47335062394162575,0.35945945945945945,2590,CSI1000,factor_rotation_h20_w252_top4,top_quantile,252,4,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
-0.010543984627945147,0.15282208854362922,-0.06899516116045581,-0.26013961041948697,0.12933168316831684,1616,STAR50,factor_rotation_h20_w504_top6,monthly_hold,504,6,0.08096920034539701,0.23790451394273604,-0.626567472120988
-0.011559620997243836,0.1569324559915433,-0.0736598489089265,-0.5360624473233843,0.3567567567567568,2590,CSI1000,factor_rotation_h20_w252_top8,top_quantile,252,8,-0.022272031902523692,-0.0888251309915202,-0.5726438408822501
-0.01130079597387168,0.13929544424403817,-0.08112825250819611,-0.41173576650517507,0.21312741312741312,2590,CSI500,factor_rotation_h20_w252_top6,weekly_hold,252,6,0.011553290007773942,0.05059099180254245,-0.4312645022929943
-0.016050481135822303,0.19194537893389604,-0.08362004454063944,-0.4666554494004044,0.3347772277227723,1616,STAR50,factor_rotation_h20_w126_top4,top_quantile,126,4,0.08096920034539701,0.23790451394273604,-0.626567472120988
-0.014245451978658896,0.1420148152405598,-0.10030961878539527,-0.4225418345091999,0.3474903474903475,2590,CSI500,factor_rotation_h20_w252_top8,top_quantile,252,8,0.011553290007773942,0.05059099180254245,-0.4312645022929943
-0.014548955851487189,0.13600147566757032,-0.10697645580735711,-0.409733983615561,0.21158301158301157,2590,CSI500,factor_rotation_h20_w252_top8,monthly_hold,252,8,0.011553290007773942,0.05059099180254245,-0.4312645022929943
-0.018432042514249125,0.13991110052394226,-0.1317411016368565,-0.4660527293427783,0.34555984555984554,2590,CSI500,factor_rotation_h20_w252_top6,top_quantile,252,6,0.011553290007773942,0.05059099180254245,-0.4312645022929943
-0.03182762400892236,0.1811134825449839,-0.17573304627399675,-0.34860303130199544,0.35457920792079206,1616,STAR50,factor_rotation_h20_w504_top6,top_quantile,504,6,0.08096920034539701,0.23790451394273604,-0.626567472120988
-0.02912462565521745,0.1348545566719474,-0.215970645516022,-0.49886994692351483,0.21428571428571427,2590,CSI500,factor_rotation_h20_w252_top6,monthly_hold,252,6,0.011553290007773942,0.05059099180254245,-0.4312645022929943
-0.0319525836378608,0.139063754190073,-0.2297693156923396,-0.5687470136633789,0.3474903474903475,2590,CSI500,factor_rotation_h20_w252_top4,top_quantile,252,4,0.011553290007773942,0.05059099180254245,-0.4312645022929943
-0.03287244416751989,0.1339389829260299,-0.2454285037066039,-0.550198396842893,0.21776061776061775,2590,CSI500,factor_rotation_h20_w252_top4,monthly_hold,252,4,0.011553290007773942,0.05059099180254245,-0.4312645022929943
-0.04415320254073074,0.1749997627919939,-0.2523043565105376,-0.4887288365749195,0.16336633663366337,1616,STAR50,factor_rotation_h20_w126_top4,monthly_hold,126,4,0.08096920034539701,0.23790451394273604,-0.626567472120988
