index,horizon,factor,spearman_ic,ic_t_stat,direction_win_rate,top_mean_ret,bottom_mean_ret,top_minus_bottom,obs
CSI1000,20,range_position_60d,-0.04738331745909748,-2.4894047521995954,0.487300435413643,-0.0044338514126344205,0.00345344463559085,-0.00788729604822527,2756
CSI1000,20,price_volume_confirm,0.04588393324908966,2.4008146717994028,0.5153621068032187,0.004252668094617271,-0.0007171189565811496,0.00496978705119842,2734
CSI1000,20,amount_ratio_60d,0.03835032032506936,2.014051481837795,0.5293904208998549,0.010719993771471814,-0.0021297860250219748,0.01284977979649379,2756
CSI1000,20,price_ma_gap_60d,-0.02730773212443157,-1.441392437765377,0.48779612347451545,0.00025414778520174627,0.0008848342105497924,-0.0006306864253480462,2786
CSI1000,20,mom_240d,0.02497835708684168,1.267416297810194,0.537864077669903,0.0030569657757217477,0.0047453569994276275,-0.0016883912237058798,2575
CSI1000,20,volatility_breakout,0.02260030538639764,1.1947050979812943,0.5055456171735242,0.007981552039137316,0.005163473177369285,0.002818078861768031,2795
CSI1000,20,mom_20d,0.020025480028010655,1.058535679080993,0.5055456171735242,0.0033754006392227444,0.004346047123933922,-0.0009706464847111774,2795
CSI1000,20,trend_vote,-0.01838036584168667,-0.9715451589773678,0.4937388193202147,-0.0062250872566701684,0.005652575264417593,-0.01187766252108776,2795
CSI1000,20,donchian_20d,-0.01673938207557274,-0.884939290481562,0.49821173104434907,0.005078962562641967,0.0002229378068030055,0.004856024755838961,2796
CSI1000,20,risk_adjusted_mom_120d,-0.011608278785964396,-0.6024420384636008,0.5142857142857142,0.0021585535200888267,0.006513946894459966,-0.004355393374371139,2695
CSI1000,20,up_amount_share_20d,-0.008934801331335866,-0.4722972717291652,0.49606580829756797,-0.0020513779363594354,-0.002274295778866737,0.00022291784250730176,2796
CSI1000,20,obv_slope_20d,-0.008522287912863143,-0.45040939603991026,0.47942754919499103,-0.002466177832981175,-0.0025251856091285858,5.900777614741091e-05,2795
STAR50,1,amount_ratio_20d,0.0418265745350647,1.6719098868677305,0.5228553537883531,0.0027932144216001866,-0.0006777880363542415,0.0034710024579544282,1597
STAR50,1,donchian_60d,-0.034466913316376836,-1.3595213009577172,0.5089974293059126,0.0007327052815597967,0.0007967645803089029,-6.405929874910617e-05,1556
STAR50,1,amount_ratio_60d,0.03259314757911318,1.2859447234932635,0.5369299935773925,0.0021440352338295532,-0.0009712000238316854,0.0031152352576612388,1557
STAR50,1,mom_240d,0.031862210799283294,1.181652648995026,0.5159883720930233,0.0018919858839941876,-9.489075249826446e-05,0.001986876636492452,1376
STAR50,1,neg_vol_20d,-0.027369499629988046,-1.0931348493201578,0.5100250626566416,0.000325822944131588,0.0016128871693745022,-0.0012870642252429143,1596
STAR50,1,neg_vol_60d,-0.02684178328629496,-1.0585061357750893,0.5096401028277635,0.0007799227953296641,0.0010016384297808338,-0.0002217156344511697,1556
STAR50,1,risk_adjusted_mom_120d,0.024559974311651574,0.9495858359221082,0.516042780748663,0.0002922487110332575,-0.0005606043579218889,0.0008528530689551464,1496
STAR50,1,price_volume_confirm,-0.024369031857696767,-0.9544173909953424,0.495114006514658,8.63533812547875e-05,0.0007111538814044519,-0.0006248005001496644,1535
STAR50,1,vol_down,-0.02290021161812172,-0.9029816170525866,0.4633676092544987,-0.0003626799926898871,0.0009392761193884362,-0.0013019561120783231,1556
STAR50,1,mom_120_minus_20,0.022336981655618926,0.8635910979986723,0.5113636363636364,0.00013983731573750845,0.0004851954637969335,-0.000345358148059425,1496
STAR50,1,mom_fast_slow,-0.022336981655618926,-0.8635910979986723,0.48863636363636365,0.0004851954637969335,0.00013983731573750845,0.000345358148059425,1496
STAR50,1,defensive_trend,-0.02072745167094667,-0.8007992084348757,0.4779116465863454,-0.0009331470336558165,0.0012975603820446985,-0.002230707415700515,1494
STAR50,1,ma_20_60_gap,-0.01949541094090166,-0.7689181950226054,0.4983943481053308,-7.961544946893904e-05,0.0011317526187157435,-0.0012113680681846825,1557
STAR50,1,price_ma_gap_20d,0.01830485277123547,0.7334601614255796,0.5208462974486621,0.0020352415388000485,-0.00010787840246279348,0.002143119941262842,1607
STAR50,1,range_position_20d,0.018098186463376506,0.7226871853766477,0.4855889724310777,0.0014757297846163797,-0.0010043704802456441,0.0024801002648620236,1596
STAR50,1,price_ma_gap_60d,-0.01681143452183699,-0.669392414204507,0.5053560176433523,0.0017504329333092137,2.6071720165211694e-05,0.001724361213144002,1587
STAR50,1,up_amount_share_20d,0.015670267445042598,0.625907392515936,0.49029430181590483,0.0017455221024683624,-0.0004555171751087734,0.002201039277577136,1597
STAR50,1,intraday_strength_20d,0.015593093793030836,0.62262887025424,0.5194235588972431,0.0011189926219342032,-0.0006247061675018494,0.0017436987894360527,1596
STAR50,1,mom_120d,0.015250456916910024,0.589533737449822,0.516042780748663,0.0004540012569988634,0.00016755243216042969,0.00028644882483843374,1496
STAR50,1,obv_slope_20d,0.014192941579022787,0.5667092744426524,0.5006265664160401,0.001745996617812438,-0.0004555171751087734,0.0022015137929212113,1596
STAR50,1,mom_20d,0.013276186247285644,0.5300975194767513,0.5093984962406015,0.0018264605331644245,-5.136603492019379e-05,0.0018778265680846184,1596
